API,oil/day,Date
05123368170000,9.68,2/1/17
05123368170000,7.16,3/1/17
05123368170000,7.90,4/1/17
05123368170000,6.81,5/1/17
05123368170000,6.97,6/1/17
05123368170000,6.45,7/1/17
05123368170000,6.19,8/1/17
05123368170000,7.27,9/1/17
05123368170000,8.24,10/1/17
05123368170000,6.80,11/1/17
05123368170000,6.29,12/1/17
05123368170000,6.45,1/1/18
05123368170000,5.57,2/1/18
05123368170000,5.68,3/1/18
05123368170000,5.30,4/1/18
05123368170000,5.45,5/1/18
05123368170000,4.27,6/1/18
05123368170000,4.55,7/1/18
05123368170000,5.26,8/1/18
05123368170000,3.97,9/1/18
05123368170000,4.71,10/1/18
05123368170000,4.57,11/1/18
05123368170000,4.29,12/1/18
05123368170000,5.03,1/1/19
05123368170000,4.04,2/1/19
05123368170000,3.58,3/1/19
05123368170000,4.88,4/1/19
05123368170000,3.00,5/1/19
05123368170000,1.00,6/1/19
05123368170000,22.00,3/1/21
05123368180000,277.04,10/1/13
05123368180000,216.33,11/1/13
05123368180000,123.48,12/1/13
05123368180000,107.03,1/1/14
05123368180000,80.54,2/1/14
05123368180000,74.39,3/1/14
05123368180000,64.90,4/1/14
05123368180000,52.62,5/1/14
05123368180000,2.67,6/1/14
05123368180000,86.53,7/1/14
05123368180000,69.39,8/1/14
05123368180000,50.07,9/1/14
05123368180000,44.45,10/1/14
05123368180000,35.33,11/1/14
05123368180000,37.45,12/1/14
05123368180000,32.61,1/1/15
05123368180000,32.21,2/1/15
05123368180000,31.45,3/1/15
05123368180000,28.57,4/1/15
05123368180000,28.29,5/1/15
05123368180000,30.07,6/1/15
05123368180000,28.03,7/1/15
05123368180000,26.10,8/1/15
05123368180000,23.10,9/1/15
05123368180000,17.19,10/1/15
05123368180000,22.37,11/1/15
05123368180000,17.80,12/1/15
05123368180000,23.16,1/1/16
05123368180000,18.45,2/1/16
05123368180000,17.26,3/1/16
05123368180000,17.67,4/1/16
05123368180000,17.68,5/1/16
05123368180000,16.33,6/1/16
05123368180000,17.61,7/1/16
05123368180000,17.87,8/1/16
05123368180000,12.04,9/1/16
05123368180000,19.45,10/1/16
05123368180000,20.87,11/1/16
05123368180000,16.45,12/1/16
05123368180000,15.26,1/1/17
05123368180000,16.61,2/1/17
05123368180000,11.21,3/1/17
05123368180000,17.57,4/1/17
05123368180000,15.10,5/1/17
05123368180000,16.03,6/1/17
05123368180000,16.13,7/1/17
05123368180000,14.71,8/1/17
05123368180000,17.30,9/1/17
05123368180000,17.50,10/1/17
05123368180000,15.68,11/1/17
05123368180000,13.82,12/1/17
05123368180000,23.48,1/1/18
05123368180000,16.32,2/1/18
05123368180000,16.61,3/1/18
05123368180000,15.60,4/1/18
05123368180000,15.74,5/1/18
05123368180000,8.06,6/1/18
05123368180000,17.00,7/1/18
05123368180000,16.48,8/1/18
05123368180000,9.90,9/1/18
05123368180000,16.64,10/1/18
05123368180000,9.11,11/1/18
05123368180000,11.33,12/1/18
05123368180000,12.00,1/1/19
05123368180000,7.18,2/1/19
05123368180000,9.19,3/1/19
05123368180000,11.13,4/1/19
05123368180000,11.00,5/1/19
05123368180000,#VALUE!,6/1/19
05123368180000,#VALUE!,7/1/19
05123368180000,24.00,8/1/19
05123368180000,13.35,9/1/19
05123368180000,10.83,10/1/19
05123368180000,16.27,11/1/19
05123368180000,12.97,12/1/19
05123368180000,11.48,1/1/20
05123368180000,9.62,2/1/20
05123368180000,9.81,3/1/20
05123368180000,8.47,4/1/20
05123368180000,9.68,5/1/20
05123368180000,7.57,6/1/20
05123368180000,9.71,7/1/20
05123368180000,8.48,8/1/20
05123368180000,10.00,9/1/20
05123368180000,8.11,10/1/20
05123368180000,#VALUE!,11/1/20
05123368180000,13.58,12/1/20
05123368180000,11.55,1/1/21
05123368180000,10.21,2/1/21
05123368180000,10.47,3/1/21
05123368180000,8.33,4/1/21
05123368180000,9.81,5/1/21
05123368180000,8.13,6/1/21
05123368180000,8.29,7/1/21
05123368180000,8.45,8/1/21
05123368180000,8.27,9/1/21
05123368180000,8.45,10/1/21
05123368180000,8.77,11/1/21
05123368180000,9.61,12/1/21
05123370640000,196.59,10/1/13
05123370640000,345.90,11/1/13
05123370640000,247.42,12/1/13
05123370640000,205.83,1/1/14
05123370640000,168.50,2/1/14
05123370640000,143.35,3/1/14
05123370640000,127.93,4/1/14
05123370640000,100.76,5/1/14
05123370640000,#VALUE!,6/1/14
05123370640000,179.79,7/1/14
05123370640000,133.58,8/1/14
05123370640000,97.73,9/1/14
