API,oil/day,Date
05123371110000,22.75,7/1/19
05123371110000,13.42,8/1/19
05123371110000,11.14,9/1/19
05123371110000,20.36,10/1/19
05123371110000,18.83,11/1/19
05123371110000,15.39,12/1/19
05123371110000,15.61,1/1/20
05123371110000,17.45,2/1/20
05123371110000,17.48,3/1/20
05123371110000,15.23,4/1/20
05123371110000,14.45,5/1/20
05123371110000,13.67,6/1/20
05123371110000,13.32,7/1/20
05123371110000,13.87,8/1/20
05123371110000,14.17,9/1/20
05123371110000,13.42,10/1/20
05123371110000,11.83,11/1/20
05123371110000,12.48,12/1/20
05123371110000,12.84,1/1/21
05123371110000,12.18,2/1/21
05123371110000,11.13,3/1/21
05123371110000,11.33,4/1/21
05123371110000,10.94,5/1/21
05123371110000,10.37,6/1/21
05123371110000,10.39,7/1/21
05123371110000,10.42,8/1/21
05123371110000,10.63,9/1/21
05123371110000,11.19,10/1/21
05123371110000,10.63,11/1/21
05123371110000,10.81,12/1/21
05123371130000,312.96,9/1/13
05123371130000,351.48,10/1/13
05123371130000,263.30,11/1/13
05123371130000,218.72,12/1/13
05123371130000,203.20,1/1/14
05123371130000,154.54,2/1/14
05123371130000,144.26,3/1/14
05123371130000,132.77,4/1/14
05123371130000,113.06,5/1/14
05123371130000,108.03,6/1/14
05123371130000,98.48,7/1/14
05123371130000,92.84,8/1/14
05123371130000,83.07,9/1/14
05123371130000,81.16,10/1/14
05123371130000,72.57,11/1/14
05123371130000,67.87,12/1/14
05123371130000,67.81,1/1/15
05123371130000,59.61,2/1/15
05123371130000,60.26,3/1/15
05123371130000,58.30,4/1/15
05123371130000,54.90,5/1/15
05123371130000,49.33,6/1/15
05123371130000,47.68,7/1/15
05123371130000,48.06,8/1/15
05123371130000,41.63,9/1/15
05123371130000,41.52,10/1/15
05123371130000,39.43,11/1/15
05123371130000,31.00,12/1/15
05123371130000,41.16,1/1/16
05123371130000,42.00,2/1/16
05123371130000,38.42,3/1/16
05123371130000,32.97,4/1/16
05123371130000,32.06,5/1/16
05123371130000,34.17,6/1/16
05123371130000,42.06,7/1/16
05123371130000,36.32,8/1/16
05123371130000,31.04,9/1/16
05123371130000,33.84,10/1/16
05123371130000,29.20,11/1/16
05123371130000,34.81,12/1/16
05123371130000,34.35,1/1/17
05123371130000,18.25,2/1/17
05123371130000,22.84,3/1/17
05123371130000,27.57,4/1/17
05123371130000,17.74,5/1/17
05123371130000,24.52,6/1/17
05123371130000,24.55,7/1/17
05123371130000,21.00,8/1/17
05123371130000,21.20,9/1/17
05123371130000,20.42,10/1/17
05123371130000,26.57,11/1/17
05123371130000,24.74,12/1/17
05123371130000,24.26,1/1/18
05123371130000,19.32,2/1/18
05123371130000,22.29,3/1/18
05123371130000,21.37,4/1/18
05123371130000,20.26,5/1/18
05123371130000,18.96,6/1/18
05123371130000,21.13,7/1/18
05123371130000,19.77,8/1/18
05123371130000,14.40,9/1/18
05123371130000,15.71,10/1/18
05123371130000,15.04,11/1/18
05123371130000,15.48,12/1/18
05123371130000,12.43,1/1/19
05123371130000,16.71,2/1/19
05123371130000,15.27,3/1/19
05123371130000,1.50,4/1/19
05123371130000,#VALUE!,5/1/19
05123371130000,22.67,6/1/19
05123371130000,12.93,7/1/19
05123371130000,11.19,8/1/19
05123371130000,9.53,9/1/19
05123371130000,20.55,10/1/19
05123371130000,15.40,11/1/19
05123371130000,13.52,12/1/19
05123371130000,14.10,1/1/20
05123371130000,15.07,2/1/20
05123371130000,16.48,3/1/20
05123371130000,14.93,4/1/20
05123371130000,14.87,5/1/20
05123371130000,14.00,6/1/20
05123371130000,14.26,7/1/20
05123371130000,14.13,8/1/20
05123371130000,13.50,9/1/20
05123371130000,12.65,10/1/20
05123371130000,12.63,11/1/20
05123371130000,11.90,12/1/20
05123371130000,11.94,1/1/21
05123371130000,12.11,2/1/21
05123371130000,12.10,3/1/21
05123371130000,12.40,4/1/21
05123371130000,11.81,5/1/21
05123371130000,11.83,6/1/21
05123371130000,12.00,7/1/21
05123371130000,11.45,8/1/21
05123371130000,11.17,9/1/21
05123371130000,10.94,10/1/21
05123371130000,10.60,11/1/21
05123371130000,9.90,12/1/21
05123371520000,198.20,9/1/13
05123371520000,283.00,10/1/13
05123371520000,387.70,11/1/13
05123371520000,288.34,12/1/13
05123371520000,209.93,1/1/14
05123371520000,168.29,2/1/14
05123371520000,140.26,3/1/14
05123371520000,116.70,4/1/14
05123371520000,102.35,5/1/14
05123371520000,94.10,6/1/14
05123371520000,82.81,7/1/14
05123371520000,73.97,8/1/14
05123371520000,67.00,9/1/14
05123371520000,62.32,10/1/14
05123371520000,55.67,11/1/14
05123371520000,51.03,12/1/14
05123371520000,49.48,1/1/15
05123371520000,43.61,2/1/15
05123371520000,44.35,3/1/15
05123371520000,41.60,4/1/15
05123371520000,37.87,5/1/15
05123371520000,36.10,6/1/15
05123371520000,34.94,7/1/15
05123371520000,33.45,8/1/15
05123371520000,29.43,9/1/15
05123371520000,29.77,10/1/15
05123371520000,28.03,11/1/15
05123371520000,22.00,12/1/15
05123371520000,31.26,1/1/16
05123371520000,29.48,2/1/16
05123371520000,26.61,3/1/16
05123371520000,24.50,4/1/16
05123371520000,22.55,5/1/16
05123371520000,20.21,6/1/16
05123371520000,23.10,7/1/16
05123371520000,13.55,8/1/16
05123371520000,11.78,9/1/16
05123371520000,11.82,10/1/16
05123371520000,25.00,11/1/16
05123371520000,20.68,12/1/16
05123371520000,17.58,1/1/17
05123371520000,10.18,2/1/17
05123371520000,4.74,3/1/17
05123371520000,8.23,4/1/17
05123371520000,13.77,5/1/17
05123371520000,13.00,6/1/17
05123371520000,11.26,7/1/17
05123371520000,9.26,8/1/17
05123371520000,13.20,9/1/17
05123371520000,11.57,10/1/17
05123371520000,15.60,11/1/17
05123371520000,14.68,12/1/17
05123371520000,14.87,1/1/18
05123371520000,16.21,2/1/18
05123371520000,14.06,3/1/18
05123371520000,14.10,4/1/18
05123371520000,13.45,5/1/18
05123371520000,11.17,6/1/18
05123371520000,13.19,7/1/18
05123371520000,11.97,8/1/18
05123371520000,12.37,9/1/18
05123371520000,12.00,10/1/18
05123371520000,11.79,11/1/18
05123371520000,11.33,12/1/18
05123371520000,9.55,1/1/19
05123371520000,9.68,2/1/19
05123371520000,8.65,3/1/19
05123371520000,1.00,4/1/19
05123371520000,#VALUE!,5/1/19
05123371520000,10.83,6/1/19
05123371520000,6.20,7/1/19
05123371520000,5.45,8/1/19
05123371520000,6.07,9/1/19
05123371520000,8.25,10/1/19
05123371520000,7.20,11/1/19
05123371520000,8.39,12/1/19
05123371520000,8.68,1/1/20
05123371520000,8.90,2/1/20
05123371520000,10.45,3/1/20
05123371520000,10.83,4/1/20
05123371520000,9.87,5/1/20
05123371520000,9.47,6/1/20
05123371520000,8.52,7/1/20
05123371520000,8.32,8/1/20
05123371520000,8.87,9/1/20
05123371520000,7.87,10/1/20
05123371520000,7.70,11/1/20
05123371520000,7.23,12/1/20
05123371520000,7.32,1/1/21
05123371520000,6.86,2/1/21
05123371520000,7.24,3/1/21
05123371520000,7.53,4/1/21
05123371520000,7.23,5/1/21
05123371520000,7.43,6/1/21
05123371520000,7.48,7/1/21
05123371520000,6.84,8/1/21
05123371520000,6.47,9/1/21
05123371520000,6.68,10/1/21
05123371520000,6.30,11/1/21
05123371520000,6.00,12/1/21
